12:15, nedjelja, prosinac 01, 2024
Study name:Thermal 1
Units: Celsius
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,TEMP (Celsius)
3474  ,2.76994  ,22.3085  ,33.3502  ,2.90767e+01
3489  ,2.76994  ,22.3085  ,28.409  ,2.90767e+01
4215  ,25.0052  ,22.3085  ,28.409  ,2.90766e+01
4202  ,25.0052  ,22.3085  ,33.3502  ,2.90766e+01
3773  ,10.1817  ,22.3085  ,41.9972  ,2.90761e+01
3805  ,10.9589  ,24.2862  ,30.1135  ,2.90761e+01
4558  ,17.5935  ,22.3085  ,19.7619  ,2.90760e+01
3839  ,10.1817  ,22.3085  ,19.7619  ,2.90760e+01
4496  ,17.5935  ,22.3085  ,41.9972  ,2.90760e+01
4621  ,12.6848  ,23.7561  ,37.0756  ,2.90758e+01
2403  ,14.1484  ,24.2534  ,32.4783  ,2.90753e+01
3830  ,12.2073  ,23.3317  ,22.8175  ,2.90753e+01
3487  ,5.45043  ,23.1634  ,29.1105  ,2.90748e+01
4435  ,18.1653  ,23.1899  ,23.3266  ,2.90746e+01
4310  ,22.1224  ,23.2182  ,28.8262  ,2.90744e+01
3668  ,7.71111  ,22.3085  ,40.7619  ,2.90743e+01
4498  ,15.5346  ,23.3085  ,39.1149  ,2.90743e+01
3725  ,7.71111  ,22.3085  ,20.9972  ,2.90743e+01
4451  ,20.0641  ,22.3085  ,20.9972  ,2.90743e+01
4299  ,20.5159  ,23.3674  ,35.345  ,2.90742e+01
4397  ,20.0641  ,22.3085  ,40.7619  ,2.90742e+01
2258  ,17.0273  ,24.1204  ,31.806  ,2.90742e+01
635  ,4.00523  ,22.3085  ,37.056  ,2.90742e+01
630  ,4.00523  ,22.3085  ,24.7031  ,2.90741e+01
523  ,23.7699  ,22.3085  ,37.056  ,2.90740e+01
4306  ,21.7303  ,23.3624  ,32.5801  ,2.90740e+01
518  ,23.7699  ,22.3085  ,24.7031  ,2.90740e+01
928  ,15.5346  ,24.3085  ,30.4678  ,2.90739e+01
3679  ,9.77245  ,23.2755  ,38.2386  ,2.90738e+01
1758  ,15.5665  ,24.2501  ,29.2474  ,2.90736e+01
929  ,15.5983  ,24.1917  ,28.027  ,2.90734e+01
3593  ,5.67068  ,23.3089  ,30.0823  ,2.90733e+01
3586  ,5.67068  ,23.3089  ,31.3176  ,2.90733e+01
3782  ,11.4495  ,23.7561  ,37.0756  ,2.90732e+01
2256  ,16.3565  ,24.1567  ,33.4539  ,2.90729e+01
771  ,9.76994  ,24.0969  ,31.2913  ,2.90729e+01
2651  ,16.1972  ,24.0649  ,34.5361  ,2.90727e+01
4297  ,21.5636  ,23.2366  ,34.8575  ,2.90726e+01
4328  ,20.7984  ,23.0995  ,24.8375  ,2.90725e+01
2400  ,14.1484  ,24.3475  ,31.243  ,2.90721e+01
3607  ,7.30588  ,23.2836  ,25.5086  ,2.90719e+01
3473  ,2.76994  ,22.3085  ,34.5854  ,2.90718e+01
3496  ,2.76994  ,22.3085  ,27.1737  ,2.90718e+01
4196  ,25.0052  ,22.3085  ,34.5854  ,2.90717e+01
4216  ,25.0052  ,22.3085  ,27.1737  ,2.90717e+01
2559  ,11.2661  ,24.2417  ,31.6548  ,2.90716e+01
3721  ,9.40591  ,23.1771  ,23.0058  ,2.90712e+01
1770  ,17.0273  ,24.2145  ,30.5707  ,2.90709e+01
4443  ,19.5631  ,23.0995  ,23.6022  ,2.90709e+01
4305  ,21.8025  ,23.4504  ,31.4678  ,2.90705e+01
4314  ,21.8025  ,23.4504  ,30.2325  ,2.90705e+01
795  ,12.7622  ,24.3864  ,32.0183  ,2.90702e+01
3495  ,5.45043  ,23.1634  ,27.8752  ,2.90698e+01
2302  ,14.2833  ,24.2404  ,27.6504  ,2.90698e+01
3587  ,5.65229  ,23.3085  ,32.9384  ,2.90698e+01
4318  ,22.1224  ,23.2182  ,27.5909  ,2.90695e+01
4623  ,13.7282  ,24.07  ,36.3894  ,2.90694e+01
2389  ,12.5757  ,24.2067  ,34.5596  ,2.90693e+01
4668  ,12.7052  ,23.9101  ,24.7578  ,2.90692e+01
4298  ,21.7303  ,23.3624  ,33.8154  ,2.90691e+01
4507  ,17.0603  ,23.584  ,37.8826  ,2.90686e+01
605  ,8.94641  ,22.3085  ,41.9972  ,2.90683e+01
484  ,18.8288  ,22.3085  ,19.7619  ,2.90682e+01
596  ,8.94641  ,22.3085  ,19.7619  ,2.90682e+01
493  ,18.8288  ,22.3085  ,41.9972  ,2.90682e+01
4549  ,16.9301  ,23.1899  ,22.0913  ,2.90680e+01
926  ,18.5199  ,24.1204  ,30.6737  ,2.90679e+01
1776  ,17.0693  ,24.215  ,29.3671  ,2.90678e+01
1775  ,17.1012  ,24.1566  ,28.1468  ,2.90675e+01
2309  ,15.5262  ,24.1522  ,26.7532  ,2.90673e+01
3678  ,8.53464  ,23.3085  ,37.8796  ,2.90673e+01
3778  ,11.0077  ,23.2755  ,39.4739  ,2.90671e+01
4401  ,20.1067  ,23.2001  ,37.5665  ,2.90669e+01
1768  ,17.8491  ,24.1567  ,32.3216  ,2.90667e+01
4321  ,21.0405  ,23.4529  ,26.7297  ,2.90667e+01
3823  ,11.47  ,23.9101  ,24.7578  ,2.90666e+01
4701  ,13.8876  ,22.3085  ,18.5266  ,2.90664e+01
4610  ,13.8876  ,22.3085  ,43.2325  ,2.90664e+01
814  ,12.9683  ,24.2891  ,27.2737  ,2.90662e+01
4612  ,14.9685  ,23.2145  ,40.1443  ,2.90658e+01
939  ,17.1784  ,24.1929  ,33.9695  ,2.90655e+01
3579  ,5.65229  ,23.3085  ,34.1737  ,2.90649e+01
1778  ,18.562  ,24.121  ,29.4701  ,2.90648e+01
3685  ,8.32876  ,23.8085  ,35.2031  ,2.90646e+01
4291  ,20.5159  ,23.3674  ,36.5803  ,2.90645e+01
3832  ,10.6379  ,23.1527  ,21.7692  ,2.90639e+01
4699  ,15.1229  ,22.3085  ,18.5266  ,2.90638e+01
4689  ,12.6523  ,22.3085  ,18.5266  ,2.90638e+01
4598  ,12.6523  ,22.3085  ,43.2325  ,2.90638e+01
4608  ,15.1229  ,22.3085  ,43.2325  ,2.90638e+01
2311  ,14.2112  ,24.2009  ,26.3766  ,2.90637e+01
2560  ,9.78539  ,24.213  ,32.5312  ,2.90637e+01
2301  ,11.6705  ,24.1433  ,26.5055  ,2.90636e+01
4613  ,13.0641  ,23.2145  ,40.3502  ,2.90634e+01
4499  ,16.2038  ,23.2145  ,40.1443  ,2.90632e+01
3715  ,8.12288  ,23.3085  ,23.8796  ,2.90630e+01
4290  ,21.5636  ,23.2366  ,36.0928  ,2.90628e+01
3616  ,5.24053  ,22.3085  ,22.2325  ,2.90627e+01
3569  ,5.24053  ,22.3085  ,39.5266  ,2.90627e+01
4286  ,22.5346  ,22.3085  ,39.5266  ,2.90626e+01
4337  ,22.5346  ,22.3085  ,22.2325  ,2.90626e+01
2442  ,11.2815  ,24.3577  ,32.8947  ,2.90623e+01
3069  ,16.1988  ,24.1227  ,35.6677  ,2.90621e+01
4539  ,15.8242  ,23.6328  ,23.1598  ,2.90621e+01
3601  ,5.88672  ,23.202  ,25.9508  ,2.90620e+01
3467  ,2.76994  ,22.3085  ,35.8207  ,2.90620e+01
3497  ,2.76994  ,22.3085  ,25.9384  ,2.90619e+01
4195  ,25.0052  ,22.3085  ,35.8207  ,2.90619e+01
4222  ,25.0052  ,22.3085  ,25.9384  ,2.90619e+01
925  ,18.604  ,24.1215  ,28.2665  ,2.90617e+01
3624  ,6.47582  ,22.3085  ,20.9972  ,2.90614e+01
3571  ,6.47582  ,22.3085  ,40.7619  ,2.90614e+01
4287  ,21.2994  ,22.3085  ,40.7619  ,2.90613e+01
4345  ,21.2994  ,22.3085  ,20.9972  ,2.90613e+01
813  ,15.4541  ,24.1127  ,25.4794  ,2.90612e+01
3848  ,11.417  ,22.3085  ,18.5266  ,2.90612e+01
3775  ,11.417  ,22.3085  ,43.2325  ,2.90612e+01
4566  ,16.3582  ,22.3085  ,18.5266  ,2.90612e+01
4497  ,16.3582  ,22.3085  ,43.2325  ,2.90612e+01
1004  ,10.3726  ,23.9976  ,25.7373  ,2.90610e+01
3776  ,11.8288  ,23.2145  ,40.3502  ,2.90609e+01
4404  ,18.2956  ,23.584  ,37.8826  ,2.90608e+01
4296  ,22.4528  ,23.0967  ,35.62  ,2.90608e+01
4442  ,18.1653  ,23.1899  ,22.0913  ,2.90602e+01
2564  ,8.47478  ,24.121  ,31.3125  ,2.90598e+01
3376  ,1.53464  ,22.3085  ,30.8796  ,2.90598e+01
648  ,1.53464  ,22.3085  ,29.6443  ,2.90598e+01
649  ,1.53464  ,22.3085  ,32.1149  ,2.90598e+01
537  ,26.2405  ,22.3085  ,32.1149  ,2.90597e+01
4105  ,26.2405  ,22.3085  ,30.8796  ,2.90596e+01
536  ,26.2405  ,22.3085  ,29.6443  ,2.90596e+01
3468  ,4.00523  ,22.3085  ,38.2913  ,2.90595e+01
3511  ,4.00523  ,22.3085  ,23.4678  ,2.90595e+01
2558  ,9.9662  ,24.3413  ,29.927  ,2.90595e+01
4189  ,23.7699  ,22.3085  ,38.2913  ,2.90594e+01
4230  ,23.7699  ,22.3085  ,23.4678  ,2.90594e+01
3672  ,9.77245  ,23.2755  ,39.4739  ,2.90594e+01
4323  ,21.8879  ,23.2036  ,25.7033  ,2.90594e+01
4311  ,20.8527  ,23.873  ,28.8543  ,2.90582e+01
2562  ,9.03735  ,24.2663  ,30.4451  ,2.90575e+01
4678  ,13.3729  ,23.2816  ,21.2031  ,2.90573e+01
4205  ,23.3577  ,23.2182  ,28.8262  ,2.90568e+01
3580  ,5.65229  ,23.3085  ,35.409  ,2.90568e+01
4200  ,22.9656  ,23.3624  ,32.5801  ,2.90564e+01
2123  ,19.0861  ,24.2145  ,31.806  ,2.90564e+01
3723  ,9.40263  ,23.1527  ,21.7692  ,2.90561e+01
2343  ,11.5654  ,24.4374  ,27.9181  ,2.90561e+01
3478  ,4.43538  ,23.3089  ,31.3176  ,2.90557e+01
3486  ,4.43538  ,23.3089  ,30.0823  ,2.90557e+01
2399  ,12.3535  ,24.5405  ,33.4466  ,2.90555e+01
4392  ,17.4391  ,23.2145  ,40.1443  ,2.90554e+01
3667  ,7.71111  ,22.3085  ,41.9972  ,2.90553e+01
3730  ,7.71111  ,22.3085  ,19.7619  ,2.90553e+01
4671  ,13.5082  ,24.3352  ,25.1303  ,2.90553e+01
4452  ,20.0641  ,22.3085  ,19.7619  ,2.90553e+01
4390  ,20.0641  ,22.3085  ,41.9972  ,2.90552e+01
2122  ,18.4153  ,24.2507  ,33.4539  ,2.90551e+01
3677  ,8.32876  ,23.8085  ,36.4384  ,2.90549e+01
4191  ,22.7989  ,23.2366  ,34.8575  ,2.90549e+01
3067  ,17.18  ,24.2507  ,35.101  ,2.90549e+01
3384  ,1.53464  ,22.3085  ,28.409  ,2.90548e+01
3369  ,1.53464  ,22.3085  ,33.3502  ,2.90548e+01
4099  ,26.2405  ,22.3085  ,33.3502  ,2.90547e+01
3829  ,12.1376  ,23.2816  ,21.2031  ,2.90547e+01
4111  ,26.2405  ,22.3085  ,28.409  ,2.90547e+01
1755  ,16.5999  ,24.3214  ,26.8458  ,2.90545e+01
3575  ,7.29935  ,23.3085  ,37.8796  ,2.90545e+01
790  ,9.80085  ,24.329  ,33.7711  ,2.90544e+01
4500  ,17.0603  ,23.584  ,39.1179  ,2.90541e+01
4288  ,21.342  ,23.2001  ,37.5665  ,2.90541e+01
4541  ,15.9897  ,24.0958  ,24.2561  ,2.90536e+01
2341  ,10.2676  ,24.2916  ,27.1499  ,2.90536e+01
2650  ,14.9636  ,24.1227  ,36.9029  ,2.90535e+01
3767  ,10.1817  ,22.3085  ,43.2325  ,2.90534e+01
4564  ,17.5935  ,22.3085  ,18.5266  ,2.90534e+01
3840  ,10.1817  ,22.3085  ,18.5266  ,2.90534e+01
4495  ,17.5935  ,22.3085  ,43.2325  ,2.90533e+01
4319  ,20.8527  ,23.873  ,27.619  ,2.90532e+01
2573  ,8.53464  ,24.2027  ,32.5266  ,2.90530e+01
4207  ,23.0378  ,23.4504  ,30.2325  ,2.90529e+01
4198  ,23.0378  ,23.4504  ,31.4678  ,2.90529e+01
3670  ,8.53464  ,23.3085  ,39.1149  ,2.90528e+01
3608  ,5.88672  ,23.202  ,24.7156  ,2.90523e+01
3479  ,4.41699  ,23.3085  ,32.9384  ,2.90521e+01
3466  ,2.76994  ,22.3085  ,37.056  ,2.90521e+01
3502  ,2.76994  ,22.3085  ,24.7031  ,2.90521e+01
4188  ,25.0052  ,22.3085  ,37.056  ,2.90520e+01
4223  ,25.0052  ,22.3085  ,24.7031  ,2.90520e+01
4212  ,23.3577  ,23.2182  ,27.5909  ,2.90519e+01
3581  ,7.09347  ,23.8085  ,35.2031  ,2.90518e+01
4192  ,22.9656  ,23.3624  ,33.8154  ,2.90515e+01
4289  ,22.4528  ,23.0967  ,36.8553  ,2.90511e+01
4677  ,14.5889  ,23.6328  ,21.9245  ,2.90503e+01
3606  ,6.88758  ,23.3085  ,23.8796  ,2.90501e+01
647  ,1.53464  ,22.3085  ,27.1737  ,2.90499e+01
650  ,1.53464  ,22.3085  ,34.5854  ,2.90499e+01
538  ,26.2405  ,22.3085  ,34.5854  ,2.90498e+01
535  ,26.2405  ,22.3085  ,27.1737  ,2.90497e+01
4329  ,21.8879  ,23.2036  ,24.468  ,2.90496e+01
2440  ,9.78539  ,24.265  ,35.0018  ,2.90496e+01
4327  ,20.753  ,23.1845  ,23.2428  ,2.90495e+01
4556  ,16.9301  ,23.1899  ,20.856  ,2.90491e+01
1774  ,18.1028  ,24.2863  ,26.9656  ,2.90487e+01
1622  ,10.119  ,24.0216  ,24.7581  ,2.90486e+01
3722  ,8.12288  ,23.3085  ,22.6443  ,2.90485e+01
2308  ,16.5278  ,24.2819  ,25.572  ,2.90485e+01
3772  ,11.0077  ,23.2755  ,40.7092  ,2.90482e+01
2408  ,14.3566  ,24.8427  ,30.3132  ,2.90481e+01
2407  ,14.3885  ,24.7843  ,29.0928  ,2.90478e+01
4440  ,19.5177  ,23.1845  ,22.0075  ,2.90478e+01
2327  ,9.25429  ,24.1281  ,26.0257  ,2.90477e+01
4548  ,15.8242  ,23.6328  ,21.9245  ,2.90476e+01
2438  ,10.8728  ,24.5117  ,34.3231  ,2.90476e+01
3471  ,4.41699  ,23.3085  ,34.1737  ,2.90472e+01
3573  ,5.65229  ,23.3085  ,36.6443  ,2.90470e+01
4603  ,14.9685  ,23.2145  ,41.3796  ,2.90469e+01
772  ,7.17962  ,24.145  ,31.3338  ,2.90468e+01
2552  ,7.03762  ,24.0817  ,29.9553  ,2.90464e+01
3828  ,11.3609  ,23.7067  ,22.232  ,2.90464e+01
4396  ,18.2956  ,23.584  ,39.1179  ,2.90464e+01
2415  ,12.9704  ,24.8817  ,31.0884  ,2.90463e+01
806  ,10.1625  ,24.5857  ,28.5626  ,2.90461e+01
785  ,6.89563  ,24.0183  ,28.5768  ,2.90460e+01
3739  ,8.94641  ,22.3085  ,18.5266  ,2.90456e+01
3669  ,8.94641  ,22.3085  ,43.2325  ,2.90456e+01
4460  ,18.8288  ,22.3085  ,18.5266  ,2.90455e+01
4391  ,18.8288  ,22.3085  ,43.2325  ,2.90454e+01
4201  ,24.1812  ,23.19  ,32.8265  ,2.90454e+01
3838  ,10.6379  ,23.1527  ,20.5339  ,2.90450e+01
2306  ,14.2258  ,24.2338  ,24.441  ,2.90450e+01
629  ,4.00523  ,22.3085  ,22.2325  ,2.90449e+01
636  ,4.00523  ,22.3085  ,39.5266  ,2.90449e+01
524  ,23.7699  ,22.3085  ,39.5266  ,2.90448e+01
517  ,23.7699  ,22.3085  ,22.2325  ,2.90448e+01
853  ,19.6523  ,24.3085  ,32.9384  ,2.90448e+01
824  ,9.76994  ,24.201  ,36.2325  ,2.90448e+01
4605  ,13.0641  ,23.2145  ,41.5854  ,2.90445e+01
2551  ,7.74219  ,24.2903  ,30.4664  ,2.90445e+01
3493  ,4.65143  ,23.202  ,25.9508  ,2.90444e+01
696  ,17.1817  ,24.3085  ,36.2325  ,2.90443e+01
4492  ,16.2038  ,23.2145  ,41.3796  ,2.90443e+01
2411  ,13.0735  ,24.833  ,28.7162  ,2.90443e+01
2466  ,9.23361  ,24.5106  ,29.0808  ,2.90441e+01
2477  ,7.6002  ,24.227  ,29.0879  ,2.90441e+01
451  ,13.8876  ,22.3085  ,17.2913  ,2.90438e+01
462  ,13.8876  ,22.3085  ,44.4678  ,2.90438e+01
2566  ,8.5501  ,24.3187  ,33.7665  ,2.90438e+01
3563  ,5.24053  ,22.3085  ,40.7619  ,2.90437e+01
3617  ,5.24053  ,22.3085  ,20.9972  ,2.90435e+01
4343  ,22.5346  ,22.3085  ,20.9972  ,2.90435e+01
4285  ,22.5346  ,22.3085  ,40.7619  ,2.90435e+01
4190  ,23.6881  ,23.0967  ,35.62  ,2.90431e+01
2260  ,10.8574  ,24.4478  ,35.5537  ,2.90427e+01
3070  ,18.4554  ,24.3096  ,35.0371  ,2.90425e+01
612  ,6.47582  ,22.3085  ,19.7619  ,2.90424e+01
621  ,6.47582  ,22.3085  ,41.9972  ,2.90424e+01
500  ,21.2994  ,22.3085  ,19.7619  ,2.90423e+01
509  ,21.2994  ,22.3085  ,41.9972  ,2.90423e+01
786  ,8.30476  ,24.4356  ,29.599  ,2.90422e+01
3574  ,7.09347  ,23.8085  ,36.4384  ,2.90421e+01
3770  ,11.8288  ,23.2145  ,41.5854  ,2.90420e+01
4214  ,23.1232  ,23.2036  ,25.7033  ,2.90417e+01
4450  ,18.1653  ,23.1899  ,20.856  ,2.90412e+01
4697  ,12.6523  ,22.3085  ,17.2913  ,2.90412e+01
4597  ,12.6523  ,22.3085  ,44.4678  ,2.90412e+01
4600  ,15.1229  ,22.3085  ,44.4678  ,2.90412e+01
4700  ,15.1229  ,22.3085  ,17.2913  ,2.90412e+01
4400  ,19.5056  ,23.6783  ,38.2473  ,2.90409e+01
946  ,11.9448  ,24.6945  ,34.875  ,2.90407e+01
4193  ,24.1812  ,23.19  ,34.0618  ,2.90405e+01
2390  ,13.3878  ,24.7752  ,34.9836  ,2.90404e+01
3666  ,9.77245  ,23.2755  ,40.7092  ,2.90404e+01
2344  ,9.1492  ,24.4221  ,27.4384  ,2.90402e+01
2471  ,7.51579  ,24.1385  ,27.4455  ,2.90402e+01
3362  ,1.53464  ,22.3085  ,35.8207  ,2.90400e+01
3392  ,1.53464  ,22.3085  ,25.9384  ,2.90400e+01
3567  ,7.29935  ,23.3085  ,39.1149  ,2.90399e+01
2572  ,7.23948  ,24.2267  ,32.5478  ,2.90399e+01
4093  ,26.2405  ,22.3085  ,35.8207  ,2.90399e+01
3572  ,6.06405  ,23.3085  ,37.8796  ,2.90399e+01
4119  ,26.2405  ,22.3085  ,25.9384  ,2.90399e+01
4393  ,18.4741  ,23.3553  ,40.3261  ,2.90396e+01
4284  ,21.342  ,23.2001  ,38.8018  ,2.90395e+01
3472  ,4.41699  ,23.3085  ,35.409  ,2.90391e+01
3494  ,3.48555  ,23.0463  ,26.473  ,2.90387e+01
579  ,11.417  ,22.3085  ,17.2913  ,2.90386e+01
467  ,16.3582  ,22.3085  ,17.2913  ,2.90385e+01
590  ,11.417  ,22.3085  ,44.4678  ,2.90385e+01
478  ,16.3582  ,22.3085  ,44.4678  ,2.90385e+01
4686  ,13.3729  ,23.2816  ,19.9678  ,2.90384e+01
2465  ,8.22035  ,24.3471  ,27.9566  ,2.90382e+01
4434  ,18.9965  ,24.0271  ,24.2176  ,2.90380e+01
3615  ,5.88672  ,23.202  ,23.4803  ,2.90378e+01
3460  ,2.76994  ,22.3085  ,38.2913  ,2.90376e+01
3503  ,2.76994  ,22.3085  ,23.4678  ,2.90374e+01
4228  ,25.0052  ,22.3085  ,23.4678  ,2.90374e+01
4187  ,25.0052  ,22.3085  ,38.2913  ,2.90373e+01
3729  ,9.40263  ,23.1527  ,20.5339  ,2.90372e+01
4385  ,17.4391  ,23.2145  ,41.3796  ,2.90365e+01
964  ,9.86541  ,24.0456  ,23.779  ,2.90362e+01
3476  ,3.17723  ,23.2155  ,32.9353  ,2.90362e+01
2422  ,12.9733  ,25.0069  ,33.7925  ,2.90359e+01
3836  ,12.1376  ,23.2816  ,19.9678  ,2.90358e+01
2981  ,18.9495  ,24.1708  ,25.3183  ,2.90357e+01
930  ,17.6015  ,24.4511  ,25.6646  ,2.90357e+01
708  ,20.2974  ,23.8904  ,24.9719  ,2.90357e+01
3066  ,15.9464  ,24.3085  ,37.4678  ,2.90357e+01
3613  ,6.88758  ,23.3085  ,22.6443  ,2.90356e+01
3485  ,3.17894  ,23.2915  ,30.1621  ,2.90355e+01
3477  ,3.17894  ,23.2915  ,31.3974  ,2.90355e+01
2329  ,9.00067  ,24.1521  ,25.0466  ,2.90352e+01
3671  ,8.53464  ,23.3085  ,40.3502  ,2.90352e+01
704  ,12.2405  ,24.1204  ,38.7031  ,2.90351e+01
2883  ,20.4128  ,24.3564  ,30.7472  ,2.90351e+01
4335  ,21.8879  ,23.2036  ,23.2327  ,2.90351e+01
3367  ,0.299349  ,22.3085  ,32.1149  ,2.90350e+01
4333  ,20.753  ,23.1845  ,22.0075  ,2.90350e+01
2398  ,13.9589  ,25.0137  ,34.0031  ,2.90349e+01
3368  ,0.299349  ,22.3085  ,30.8796  ,2.90349e+01
3374  ,0.299349  ,22.3085  ,29.6443  ,2.90349e+01
4104  ,27.4758  ,22.3085  ,29.6443  ,2.90349e+01
4098  ,27.4758  ,22.3085  ,32.1149  ,2.90348e+01
4103  ,27.4758  ,22.3085  ,30.8796  ,2.90348e+01
3500  ,4.65143  ,23.202  ,24.7156  ,2.90346e+01
809  ,8.13594  ,24.2586  ,26.3142  ,2.90343e+01
2412  ,11.6705  ,24.9813  ,29.3606  ,2.90342e+01
4185  ,23.6881  ,23.0967  ,36.8553  ,2.90333e+01
1925  ,19.6929  ,24.3594  ,27.2761  ,2.90331e+01
770  ,7.29935  ,24.3085  ,33.7619  ,2.90330e+01
3661  ,7.71111  ,22.3085  ,43.2325  ,2.90326e+01
3731  ,7.71111  ,22.3085  ,18.5266  ,2.90325e+01
4458  ,20.0641  ,22.3085  ,18.5266  ,2.90325e+01
1625  ,11.4315  ,24.2003  ,23.5908  ,2.90325e+01
4389  ,20.0641  ,22.3085  ,43.2325  ,2.90324e+01
4206  ,24.4129  ,23.3062  ,28.3746  ,2.90323e+01
3071  ,19.6924  ,24.3674  ,34.5215  ,2.90322e+01
3076  ,18.4571  ,24.3674  ,36.1686  ,2.90319e+01
4221  ,23.1232  ,23.2036  ,24.468  ,2.90319e+01
4199  ,24.8917  ,23.2552  ,31.6319  ,2.90318e+01
4208  ,24.8917  ,23.2552  ,30.3966  ,2.90318e+01
2653  ,14.3924  ,24.8842  ,35.4128  ,2.90315e+01
3720  ,8.53464  ,23.2816  ,21.1001  ,2.90315e+01
4685  ,14.5889  ,23.6328  ,20.6892  ,2.90314e+01
3470  ,3.17723  ,23.2155  ,34.1706  ,2.90312e+01
3006  ,13.4758  ,24.2145  ,38.7031  ,2.90311e+01
3846  ,10.1817  ,22.3085  ,17.2913  ,2.90307e+01
3766  ,10.1817  ,22.3085  ,44.4678  ,2.90307e+01
4565  ,17.5935  ,22.3085  ,17.2913  ,2.90307e+01
4490  ,17.5935  ,22.3085  ,44.4678  ,2.90306e+01
2899  ,20.7401  ,24.2366  ,34.0339  ,2.90305e+01
651  ,1.53464  ,22.3085  ,37.056  ,2.90302e+01
646  ,1.53464  ,22.3085  ,24.7031  ,2.90301e+01
539  ,26.2405  ,22.3085  ,37.056  ,2.90301e+01
534  ,26.2405  ,22.3085  ,24.7031  ,2.90301e+01
3361  ,0.299349  ,22.3085  ,33.3502  ,2.90301e+01
4109  ,27.4758  ,22.3085  ,28.409  ,2.90299e+01
3375  ,0.299349  ,22.3085  ,28.409  ,2.90299e+01
4097  ,27.4758  ,22.3085  ,33.3502  ,2.90298e+01
2387  ,15.1659  ,25.2191  ,32.1316  ,2.90296e+01
3464  ,4.41699  ,23.3085  ,36.6443  ,2.90293e+01
4447  ,19.5177  ,23.1845  ,20.7722  ,2.90289e+01
3501  ,3.48555  ,23.0463  ,25.2377  ,2.90289e+01
973  ,12.9976  ,24.3549  ,23.4025  ,2.90288e+01
4553  ,15.8242  ,23.6328  ,20.6892  ,2.90287e+01
3056  ,10.1842  ,24.2218  ,37.8268  ,2.90287e+01
3484  ,4.09304  ,23.6327  ,28.4573  ,2.90287e+01
4213  ,24.4129  ,23.3062  ,27.1393  ,2.90274e+01
2549  ,6.02258  ,24.2271  ,30.927  ,2.90273e+01
2905  ,20.9068  ,24.3624  ,32.9919  ,2.90271e+01
1104  ,14.7111  ,24.3085  ,38.7031  ,2.90270e+01
2474  ,5.88058  ,24.1638  ,29.5486  ,2.90270e+01
4395  ,19.5056  ,23.6783  ,39.4826  ,2.90265e+01
2386  ,15.1659  ,25.3131  ,30.8963  ,2.90264e+01
4194  ,24.5939  ,23.2128  ,35.0048  ,2.90264e+01
3483  ,3.15034  ,23.3829  ,28.7247  ,2.90264e+01
2396  ,15.1229  ,25.2145  ,33.3502  ,2.90262e+01
2656  ,14.9636  ,25.1227  ,34.4324  ,2.90260e+01
3518  ,4.00523  ,22.3085  ,20.9972  ,2.90258e+01
3461  ,4.00523  ,22.3085  ,40.7619  ,2.90258e+01
4183  ,23.7699  ,22.3085  ,40.7619  ,2.90257e+01
4237  ,23.7699  ,22.3085  ,20.9972  ,2.90257e+01
3566  ,6.06405  ,23.3085  ,39.1149  ,2.90254e+01
3382  ,0.299349  ,22.3085  ,27.1737  ,2.90250e+01
2607  ,17.5517  ,24.2612  ,23.8073  ,2.90250e+01
3360  ,0.299349  ,22.3085  ,34.5854  ,2.90249e+01
4092  ,27.4758  ,22.3085  ,34.5854  ,2.90249e+01
4110  ,27.4758  ,22.3085  ,27.1737  ,2.90249e+01
2294  ,15.1229  ,25.3085  ,29.6443  ,2.90246e+01
2404  ,13.7797  ,25.3521  ,31.6715  ,2.90246e+01
3622  ,5.24053  ,22.3085  ,19.7619  ,2.90245e+01
3562  ,5.24053  ,22.3085  ,41.9972  ,2.90245e+01
4279  ,22.5346  ,22.3085  ,41.9972  ,2.90244e+01
4344  ,22.5346  ,22.3085  ,19.7619  ,2.90244e+01
2303  ,12.2456  ,24.9004  ,26.0432  ,2.90244e+01
2293  ,15.1547  ,25.2501  ,28.4239  ,2.90243e+01
4555  ,16.7699  ,23.2145  ,19.3501  ,2.90243e+01
3771  ,11.0052  ,23.2145  ,42.409  ,2.90243e+01
3059  ,11.4195  ,24.1815  ,39.0621  ,2.90239e+01
3492  ,4.09304  ,23.6327  ,27.222  ,2.90238e+01
2553  ,6.00419  ,24.2267  ,32.5478  ,2.90238e+01
4441  ,18.9965  ,24.0271  ,22.9823  ,2.90235e+01
2884  ,20.979  ,24.4504  ,31.8796  ,2.90235e+01
4604  ,14.2994  ,23.2145  ,42.8207  ,2.90235e+01
4095  ,25.4165  ,23.19  ,32.8265  ,2.90235e+01
4687  ,14.7112  ,23.2026  ,18.9351  ,2.90232e+01
3459  ,2.76994  ,22.3085  ,39.5266  ,2.90229e+01
606  ,8.94641  ,22.3085  ,44.4678  ,2.90229e+01
595  ,8.94641  ,22.3085  ,17.2913  ,2.90229e+01
3509  ,2.76994  ,22.3085  ,22.2325  ,2.90229e+01
1771  ,19.463  ,24.779  ,29.369  ,2.90228e+01
483  ,18.8288  ,22.3085  ,17.2913  ,2.90228e+01
4182  ,25.0052  ,22.3085  ,39.5266  ,2.90227e+01
494  ,18.8288  ,22.3085  ,44.4678  ,2.90227e+01
